,Description,clips,category,key_word
2042,"Large yacht , drop anchor, interior perspective",new_clips2/2177.mp3,trash,yacht
2043,Breaking a glass object or widow with glass debris.,new_clips2/2178.mp3,glass,glass
2044,"Weights being dropped to the ground after a work out , close and thick",new_clips2/2179.mp3,trash,weights
2045,Dropping a plastic toy against a concrete surface.,new_clips2/2180.mp3,trash,toy
2046,Dropping a coin in water with a plop,new_clips2/2181.mp3,metal,coin
2047,Dropping drum stick on the ground,new_clips2/2182.mp3,trash,drum
2048,Dropping a nylon cue carrier,new_clips2/2183.mp3,trash,nylon
2049,Wooden beam dropped onto a cement surface with bounce,new_clips2/2184.mp3,wood,wooden
2050,Dropping change on a cement surface,new_clips2/2185.mp3,trash,change
2051,Baseball bat dropped onto a cement surface,new_clips2/2186.mp3,trash,baseball
2052,Breaking a glass object or widow with glass debris.,new_clips2/2187.mp3,glass,glass
2053,"Dropping a nylon cue carrier, close and think",new_clips2/2188.mp3,trash,nylon
2054,Hitting two pieces of metal together or a metal impact.,new_clips2/2189.mp3,trash,pieces
2055,Breaking a glass object or widow with glass debris.,new_clips2/2190.mp3,glass,glass
2056,Breaking a glass object or widow with glass debris.,new_clips2/2191.mp3,glass,glass
2057,Cordless phone - Receiver drop,new_clips2/2192.mp3,trash,cordless
2058,Dropping a cell phone onto a carpet,new_clips2/2193.mp3,trash,cell
2059,A block of ice dropping and breaking on a cement surface,new_clips2/2194.mp3,trash,block
2060,Dropping a tape measure on wood with a spin.,new_clips2/2195.mp3,trash,tape
2061,"Empty deodorant can dropped onto a cement floor, rolls.",new_clips2/2196.mp3,trash,deodorant
2062,Dropping a stack of papers on cement,new_clips2/2197.mp3,trash,stack
2063,Impact of small coins dropping onto a wooden table then settling.,new_clips2/2198.mp3,trash,impact
2064,Tinkling of small shards of broken crystal glass being dropped slowly onto a hard surface.,new_clips2/2199.mp3,trash,tinkling
2065,Dropping a construction or cowbot boot on to the ground.,new_clips2/2200.mp3,trash,construction
2066,Concrete pieces teeter and fall onto wood,new_clips2/2201.mp3,trash,pieces
2067,Small coin dropping and bouncing twice on a concrete surface.,new_clips2/2202.mp3,metal,coin
2068,Dropping key ring,new_clips2/2203.mp3,trash,ring
2069,Impact of multiple coins being tossed onto a wooden surface.,new_clips2/2204.mp3,trash,impact
2070,Dropping metal rod on cement,new_clips2/2205.mp3,metal,metal
2071,"Impact of many light, metallic coins, dropping onto a concrete surface .",new_clips2/2206.mp3,trash,impact
2072,Dropping a magazine,new_clips2/2207.mp3,trash,magazine
2073,Dropping electric lighter on cement with a bounce,new_clips2/2208.mp3,trash,lighter
2074,Dropping a plastic container on a wood table,new_clips2/2209.mp3,trash,container
2075,Dropping a pencil in a plastic container,new_clips2/2210.mp3,trash,pencil
2076,Dropping a tape deck on wood,new_clips2/2211.mp3,trash,tape
2077,Single piece of silverware dropped onto wood surface.,new_clips2/2212.mp3,trash,piece
2078,Hitting an empty glass bowl against a surface.,new_clips2/2213.mp3,glass,glass
2079,Credit card dropped on the counter,new_clips2/2214.mp3,trash,credit
2080,Impact of small glass shard debris dropping onto a wooden surface with a dull clanking and tinkling,new_clips2/2215.mp3,trash,impact
2081,"Impact of a coin dropping onto a sheet of glass, spinning and settling.",new_clips2/2216.mp3,trash,impact
2082,Dropping cans and plastic bottles on cement floor,new_clips2/2217.mp3,trash,cans
2083,Dropping a tape measure on cement.,new_clips2/2218.mp3,trash,tape
2084,Full school bag drops,new_clips2/2219.mp3,trash,school
2085,Dropping a CD case on cement,new_clips2/2220.mp3,trash,cd
2086,Impact of plastic flashlight with no batteries dropping onto a carpeted surface.,new_clips2/2221.mp3,trash,impact
2087,Dirt debris dropping on plastic,new_clips2/2222.mp3,trash,dirt
2088,Dropping padlock on cement,new_clips2/2223.mp3,trash,padlock
2089,Drop three small tin pots on arborite,new_clips2/2224.mp3,trash,drop
2090,Drop pots on arborite,new_clips2/2225.mp3,trash,drop
2091,Roaster pot drop on arborite,new_clips2/2226.mp3,trash,roaster
2092,Roaster pot drop on carpet,new_clips2/2227.mp3,trash,roaster
2093,Small tin pot drop on arborite and rock,new_clips2/2228.mp3,trash,tin
2094,Light bulb dropping onto a hard surface and smashing loudly,new_clips2/2229.mp3,trash,bulb
2095,Dropping a magazine on cement,new_clips2/2230.mp3,trash,magazine
2096,"Empty aluminum can drop, bounce and settle on cement",new_clips2/2231.mp3,metal,aluminum
2097,Dropping a CD case onto wood,new_clips2/2232.mp3,trash,cd
2098,Impact of multiple coins dropping onto linoleum then rolling and settling.,new_clips2/2233.mp3,trash,impact
2099,Impact of single glass shard falling onto a concrete floor and settling.,new_clips2/2234.mp3,trash,impact
2100,Beanbag dropped and tossed on carpet,new_clips2/2235.mp3,trash,beanbag
2101,Dropping an empty bottle of water,new_clips2/2236.mp3,trash,bottle
2102,Notepad with plastic binding dropped on a cement surface.,new_clips2/2237.mp3,trash,notepad
2103,Drop coins in drawer and rattle,new_clips2/2238.mp3,trash,drop
2104,"A coin dropping onto concrete then flipping,rolling and settling.",new_clips2/2239.mp3,metal,coin
2105,"Drag, pick up and drop pieces of hollow wood onto cement",new_clips2/2240.mp3,trash,drag
2106,A coin dropping onto concrete then rolling and settling.,new_clips2/2241.mp3,metal,coin
2107,Glass hitting sliding and scraping with movement on cement or concrete.,new_clips2/2242.mp3,glass,glass
2108,Dropping a spray paint can on cement.,new_clips2/2243.mp3,trash,spray
2109,Chain dropping on cement,new_clips2/2244.mp3,trash,chain
2110,Impact of metal and wood debris dropping and hitting plastic container on concrete surface,new_clips2/2245.mp3,trash,impact
2111,"Dropping metal police handcuffs onto a concrete or cement floor with a clank, medium impact",new_clips2/2246.mp3,metal,metal
2112,"Impact of floodlight bulb dropping onto a concrete surface with force, exploding and shattering",new_clips2/2247.mp3,trash,impact
2113,Dropping a sneaker on cement,new_clips2/2248.mp3,trash,sneaker
2114,Impact of multiple coins dropping onto linoleum.,new_clips2/2249.mp3,trash,impact
2115,Dropping a pamphlet book on cement,new_clips2/2250.mp3,trash,pamphlet
2116,Multiple coins dropping onto dirt or earth.,new_clips2/2251.mp3,metal,coins
2117,Dropping plastic box on cement,new_clips2/2252.mp3,plastic,plastic
2118,"Impact of light bulb dropping onto a concrete surface with force, exploding and shattering",new_clips2/2253.mp3,trash,impact
2119,Drop empty sports drink bottle on cement,new_clips2/2254.mp3,trash,drop
2120,A coin dropping onto concrete then rolling and settling.,new_clips2/2255.mp3,metal,coin
2121,Dropping a coin or token on cement,new_clips2/2256.mp3,metal,coin
2122,Rattling of multiple coins dropping slowly into a lightweight tin container.,new_clips2/2257.mp3,trash,rattling
2123,Multiple coins dropping onto dirt or earth.,new_clips2/2258.mp3,metal,coins
2124,Dropping empty cardboard box,new_clips2/2259.mp3,cardboard,cardboard
2125,Small pieces of glass debris dropping onto a hard surface,new_clips2/2260.mp3,trash,pieces
2126,Dropping a phone book hard on cement,new_clips2/2261.mp3,trash,phone
2127,A coin dropping onto a metal sheet.,new_clips2/2262.mp3,metal,coin
2128,A coin dropping onto dirt or earth with a small thud.,new_clips2/2263.mp3,metal,coin
2129,Open chip bag and drop,new_clips2/2264.mp3,trash,chip
2130,Empty deodorant can dropped onto a cement floor. Light metallic bounce and rattle.,new_clips2/2265.mp3,trash,deodorant
2131,Impact of a coin dropping onto a hollow wooden surface then rolling and settling.,new_clips2/2266.mp3,trash,impact
2132,Dropping a wet towel on floor,new_clips2/2267.mp3,trash,towel
2133,Drop gift box on carpet,new_clips2/2268.mp3,trash,drop
2134,Rocks or beach pebbles drop,new_clips2/2269.mp3,trash,rocks
2135,Empty deodorant can dropped onto a cement floor. Dull bounce and rattle.,new_clips2/2270.mp3,trash,deodorant
2136,A small notepad dropped on a cement surface.,new_clips2/2271.mp3,trash,notepad
2137,Dress shoe dropping on wood,new_clips2/2272.mp3,trash,dress
2138,A small notepad dropped on a cement surface.,new_clips2/2273.mp3,trash,notepad
2139,Dropping an empty duffle bag on cement,new_clips2/2274.mp3,trash,duffle
2140,Dropping wood debris on cement,new_clips2/2275.mp3,wood,wood
2141,Dropping metal then picking up,new_clips2/2276.mp3,metal,metal
2142,Impact of plastic flashlight with no batteries dropping onto concrete and rolling.,new_clips2/2277.mp3,trash,impact
2143,Dropping a plastic flash light onto cement with a bounce,new_clips2/2278.mp3,trash,flash
2144,Dropping a tooth on cement,new_clips2/2279.mp3,trash,tooth
2145,Hitting an empty metal bowl against a surface.,new_clips2/2280.mp3,metal,metal
2146,"Dropping metal police handcuffs onto a concrete or cement floor with a clank and rattle, medium impact",new_clips2/2281.mp3,metal,metal
2147,Dropping hedge trimmer abruptly.,new_clips2/2282.mp3,trash,hedge
2148,Dropping a plastic cap on cement with a bounce,new_clips2/2283.mp3,trash,cap
2149,Impact of metal and wood debris dropping onto a concrete surface with a clang and rolling,new_clips2/2284.mp3,trash,impact
2150,Aluminum curtain rod dropping and wobbling,new_clips2/2285.mp3,metal,aluminum
2151,Dropping crystals onto a carpet,new_clips2/2286.mp3,trash,crystals
2152,Dropping a rag on dirt,new_clips2/2287.mp3,trash,rag
2153,Dropping nickel on wood with a wobble,new_clips2/2288.mp3,trash,nickel
2154,Dragging and dropping a metal sheet,new_clips2/2289.mp3,trash,sheet
2155,Drop and brake candy cane on cement,new_clips2/2290.mp3,trash,drop
2156,Dropping wrapped present to floor.,new_clips2/2291.mp3,trash,floor
2157,Dropping a tape deck on wood with rattle,new_clips2/2292.mp3,trash,tape
2158,Dropping glass debris on cement,new_clips2/2293.mp3,glass,glass
2159,Dropping rice on plastic,new_clips2/2294.mp3,trash,rice
2160,Drop chains on metal,new_clips2/2295.mp3,trash,drop
2161,Dropping a coin in a puddle with a small splash,new_clips2/2296.mp3,metal,coin
2162,Dropping a plastic flash light on earth,new_clips2/2297.mp3,trash,flash
2163,Hitting an empty plastic box against a surface.,new_clips2/2298.mp3,plastic,plastic
2164,Dropping hatchet blade and hit rocks.,new_clips2/2299.mp3,trash,hatchet
2165,Drop folding metal chair on cement,new_clips2/2300.mp3,trash,drop
2166,Dropping a tape measure on cement.,new_clips2/2301.mp3,trash,tape
2167,Dropping a plastic garbage can onto cement,new_clips2/2302.mp3,trash,garbage
2168,Metallic rattle of multiple coins dropping into a lightweight tin container.,new_clips2/2303.mp3,trash,rattle
2169,Hitting an empty glass bowl against a surface.,new_clips2/2304.mp3,glass,glass
2170,Dropping bag of crystals on carpet,new_clips2/2305.mp3,trash,bag
2171,Handcuffs: drop on concrete,new_clips2/2306.mp3,trash,handcuffs
2172,Dropping hatchet in puddle.,new_clips2/2307.mp3,trash,hatchet
2173,Coins dropping onto a wooden surface.,new_clips2/2308.mp3,metal,coins
2174,Dropping a magazine on wood,new_clips2/2309.mp3,trash,magazine
2175,Impact of coins dropping onto brick then rolling and settling.,new_clips2/2310.mp3,trash,impact
2176,Dropping knife onto cement puddle,new_clips2/2311.mp3,trash,knife
2177,Duffle dropping off cement,new_clips2/2312.mp3,trash,duffle
2178,"Pane of glass dropping, bouncing and then shattering into pieces",new_clips2/2313.mp3,trash,pane
2179,Dropping plastic CD case on cement,new_clips2/2314.mp3,trash,cd
2180,"Dropping a tape measure on cement, teeter and settle",new_clips2/2315.mp3,trash,tape
2181,Dropping flash light to earth,new_clips2/2316.mp3,trash,flash
2182,Dropping toothpicks into plastic container,new_clips2/2317.mp3,trash,toothpicks
2183,A single coin dropping into a lightweight tin. Spinning and settling.,new_clips2/2318.mp3,metal,coin
2184,Dropping flash light to earth,new_clips2/2319.mp3,trash,flash
2185,Dropping a topless plastic container on cement and rolling,new_clips2/2320.mp3,plastic,plastic
2186,Dropping CD case on cement,new_clips2/2321.mp3,trash,cd
2187,A penny dropping onto a wooden table then rolling and settling.,new_clips2/2322.mp3,trash,penny
2188,Dropping toothpicks in a plastic container with a shake,new_clips2/2323.mp3,trash,toothpicks
2189,Dropping a rag on sand,new_clips2/2324.mp3,trash,rag
2190,Coins dropping onto linoleum then rolling and settling.,new_clips2/2325.mp3,metal,coins
2191,"Dropping ping pong ball, bouncing until at rest",new_clips2/2326.mp3,trash,ball
2192,Dropping a piece of wood,new_clips2/2327.mp3,trash,piece
2193,A coin dropping onto a wooden table.,new_clips2/2328.mp3,metal,coin
2194,Dropping a construction or cowbot boot on to the ground.,new_clips2/2329.mp3,trash,construction
2195,A coin dropping onto concrete then bouncing and settling.,new_clips2/2330.mp3,metal,coin
2196,Dropping knife into sand,new_clips2/2331.mp3,trash,knife
2197,Large book dropping on cement,new_clips2/2332.mp3,trash,book
2198,"Dropping a whiffle ball on cement, bouncing until at rest",new_clips2/2333.mp3,trash,whiffle
2199,Impact of a wine glass dropping with force and smashing on a hard surface,new_clips2/2334.mp3,trash,impact
2200,Dropping a tape deck to cement,new_clips2/2335.mp3,trash,tape
2201,Coins dropping onto a wooden surface then rolling and settling.,new_clips2/2336.mp3,metal,coins
2202,Drop a glass bowl,new_clips2/2337.mp3,trash,drop
2203,Small coin dropping into a puddle of water on concrete.,new_clips2/2338.mp3,metal,coin
2204,"A quarter, coin dropping onto concrete then bouncing,rolling and settling.",new_clips2/2339.mp3,trash,quarter
2205,"Dropping a hedge trimmer on cement, hard.",new_clips2/2340.mp3,trash,hedge
2206,"Loud clang of empty tin can, dropping onto a concrete surface, medium impact",new_clips2/2341.mp3,trash,clang
2207,Dropping a plastic bag of junk food,new_clips2/2342.mp3,trash,bag
2208,Dropping pretzels on a wood table,new_clips2/2343.mp3,trash,pretzels
2209,Loud clang of empty tin can dropping on its end onto a concrete surface,new_clips2/2344.mp3,trash,clang
2210,"Impact of light bulb dropping onto a concrete surface with force, exploding and shattering",new_clips2/2345.mp3,trash,impact
2211,Notepad with plastic binding dropped on a cement surface.,new_clips2/2346.mp3,trash,notepad
2212,Bell drops on cement,new_clips2/2347.mp3,trash,bell
2213,Dropping CD case on wood,new_clips2/2348.mp3,trash,cd
2214,Dropping a pencil in a plastic container,new_clips2/2349.mp3,trash,pencil
2215,Dropping knife blade into rocks,new_clips2/2350.mp3,trash,knife
2216,Dropping hollow plastic toy cube,new_clips2/2351.mp3,plastic,plastic
2217,Dropping tape deck onto cement and settling,new_clips2/2352.mp3,trash,tape
2218,Dropping flash light to cement,new_clips2/2353.mp3,trash,flash
2219,Dropping scissors on carpet,new_clips2/2354.mp3,trash,scissors
2220,Drop a plastic bottle in water,new_clips2/2355.mp3,trash,drop
2221,Dropping a construction or cowbot boot on to the ground.,new_clips2/2356.mp3,trash,construction
2222,Loud clang of empty tin can dropping onto a carpet soft surface and rolling,new_clips2/2357.mp3,trash,clang
2223,Drop padlock key to cement,new_clips2/2358.mp3,trash,drop
2224,Impact of of small glass shard debris dropping onto a wooden surface with a dull clanking and tinkling,new_clips2/2359.mp3,trash,impact
2225,Dropping wood on cement with a bounce,new_clips2/2360.mp3,wood,wood
2226,Dropping a magazine on cement multiple times,new_clips2/2361.mp3,trash,magazine
2227,Dropping tool on metal debris.,new_clips2/2362.mp3,trash,tool
2228,Coins dropping into a drawer.,new_clips2/2363.mp3,metal,coins
2229,Rattle of a single nickel dropping into a pile of coins.,new_clips2/2364.mp3,trash,rattle
2230,"Coins dropping onto a wooden surface then bouncing, spinning and settling.",new_clips2/2365.mp3,metal,coins
2231,Dropping glass debris on cement,new_clips2/2366.mp3,glass,glass
2232,"Tinkling of small shards of broken glass being dropped onto metal, plastic and wood.",new_clips2/2367.mp3,trash,tinkling
2233,Dropping a clay pigeon and break on cement,new_clips2/2368.mp3,trash,clay
2234,Dropping a tape measure on cement.,new_clips2/2369.mp3,trash,tape
2235,Impact of a wine glass dropping with force and smashing on a hard surface,new_clips2/2370.mp3,trash,impact
2236,Dropping rice on plastic,new_clips2/2371.mp3,trash,rice
2237,Dropping a CD case on cement,new_clips2/2372.mp3,trash,cd
2238,Single shard of broken glass being dropped onto a hard surface then bouncing and settling.,new_clips2/2373.mp3,trash,shard
2239,Dropping debris on multi surfaces,new_clips2/2374.mp3,trash,debris
2240,Dropping noodles into an empty pot,new_clips2/2375.mp3,trash,noodles
2241,Metal debris dropping on a metal surface,new_clips2/2376.mp3,metal,metal
2242,Chain dropping on cement,new_clips2/2377.mp3,trash,chain
2243,Dropping flash light to earth,new_clips2/2378.mp3,trash,flash
2244,Notepad dropped on a cement surface.,new_clips2/2379.mp3,trash,cement
2245,Dropping CD case on cement,new_clips2/2380.mp3,trash,cd
2246,Dropping a construction or cowbot boot on to the ground.,new_clips2/2381.mp3,trash,construction
2247,Drop high heel shoe on wood surface.,new_clips2/2382.mp3,trash,drop
2248,Aluminum can drop in water,new_clips2/2383.mp3,metal,aluminum
2249,Dropping a topless container on a cement floor,new_clips2/2384.mp3,trash,container
2250,Drop a candy bar on a carpet,new_clips2/2385.mp3,trash,drop
2251,Bells jingle and drop,new_clips2/2386.mp3,trash,bells
2252,Dropping a construction boot on to the ground.,new_clips2/2387.mp3,trash,construction
2253,Plastic lid dropping and spinning on cement,new_clips2/2388.mp3,plastic,plastic
2254,Loud clang of empty tin can dropping onto a wood surface with a dull clunk,new_clips2/2389.mp3,trash,clang
2255,Dropping metal paint can.,new_clips2/2390.mp3,metal,metal
2256,Dropping a pen into plastic container,new_clips2/2391.mp3,trash,pen
2257,Dropping a magazine on cement,new_clips2/2392.mp3,trash,magazine
2258,Dropping metal shovel on cement with a wobble.,new_clips2/2393.mp3,metal,metal
2259,Dropping and breaking a lamp on cement,new_clips2/2394.mp3,trash,lamp
2260,Dull impact of a coin falling onto rocks.,new_clips2/2395.mp3,trash,impact
2261,Dropping a big tape measure on cement and roll,new_clips2/2396.mp3,trash,tape
2262,Chains dropping on to cement,new_clips2/2397.mp3,trash,chains
2263,Dropping a cardboard box or tissue box on the floor.,new_clips2/2398.mp3,cardboard,cardboard
2264,Dropping a tape measure on wood.,new_clips2/2399.mp3,trash,tape
2265,"A coin dropping onto concrete then bouncing,rolling and settling.",new_clips2/2400.mp3,metal,coin
2266,Dropping CD on wood table,new_clips2/2401.mp3,trash,cd
2267,Drop plastic debris,new_clips2/2402.mp3,trash,drop
2268,Dropping a bunch of toothpicks in a plastic container,new_clips2/2403.mp3,trash,toothpicks
2269,"Dropping whiffle ball on cement , quick and close",new_clips2/2404.mp3,trash,ball
2270,"Tinkling of small shards of broken glass being dropped onto metal, plastic and wood.",new_clips2/2405.mp3,trash,tinkling
2271,Dropping rope in dirt,new_clips2/2406.mp3,trash,rope
2272,Metal debris dropping lightly,new_clips2/2407.mp3,metal,metal
2273,Dropping thick papers,new_clips2/2408.mp3,trash,thick
2274,Multiple coins dropping onto a wooden surface and settling.,new_clips2/2409.mp3,metal,coins
2275,Debris dropping on metal,new_clips2/2410.mp3,trash,debris
2276,Dirt debris dropping on plastic,new_clips2/2411.mp3,trash,dirt
2277,Wine glass or tumbler dropping onto a hard surface and shattering,new_clips2/2412.mp3,glass,glass
2278,"Dropping a whiffle ball on cement , quick and sharp",new_clips2/2413.mp3,trash,whiffle
2279,Dropping wire cutters on metal.,new_clips2/2414.mp3,trash,wire
2280,Dropping a toothpick in plastic container. Hollow light wood on plastic impact.,new_clips2/2415.mp3,trash,toothpick
2281,Dropping a pill packet sheet on wood with a bounce,new_clips2/2416.mp3,trash,pill
2282,Metal debris dropping lightly on a metal surface,new_clips2/2417.mp3,metal,metal
2283,Dropping metal rod onto cement,new_clips2/2418.mp3,metal,metal
2284,Dropping a construction or cowbot boot on to the ground.,new_clips2/2419.mp3,trash,construction
2285,Drop pretzels in bucket,new_clips2/2420.mp3,trash,drop
2286,Dropping a full duffle bag on cement,new_clips2/2421.mp3,trash,duffle
2287,Dropping a tape deck on cement with a bounce,new_clips2/2422.mp3,trash,tape
2288,Dropping a construction or cowbot boot on to the ground.,new_clips2/2423.mp3,trash,construction
2289,impact of large amount of small glass debris dropping onto a metal sheet with a dull clanking and tinkling,new_clips2/2424.mp3,trash,impact
2290,A quarter coin dropping onto rocks then bouncing and settling.,new_clips2/2425.mp3,trash,quarter
2291,Dropping a phone book on cement with page flips,new_clips2/2426.mp3,trash,phone
2292,Drop change in jar,new_clips2/2427.mp3,trash,drop
2293,Dropping toothpicks in a plastic container,new_clips2/2428.mp3,trash,toothpicks
2294,"Drop candle on carpet, bounces to a rest",new_clips2/2429.mp3,trash,drop
2295,A coin dropping onto a wooden table then bouncing and settling.,new_clips2/2430.mp3,metal,coin
2296,Drop a CD,new_clips2/2431.mp3,trash,drop
2297,Dropping plastic candy container onto a wood table,new_clips2/2432.mp3,plastic,plastic
2298,Large book drop and bounce on cement,new_clips2/2433.mp3,trash,book
2299,12 gauge bullet shell dropping onto hollow wood surface with a lightweight clank and bouncing,new_clips2/2434.mp3,trash,bullet
2300,Clacking impact of multiple 12 gauge bullet shells dropping onto a hard surface and bouncing,new_clips2/2435.mp3,trash,impact
2301,Sharp high density piercing ringing impact of 7 mm bullet shell dropping onto concrete with a bouncing ...,new_clips2/2436.mp3,trash,density
2302,Dull hard impact of 7 mm bullet shell dropping onto a concrete surface with a metallic bounce and roll,new_clips2/2437.mp3,trash,impact
2303,Clinking of 12 gauge bullet shells dropping onto a concrete surface and bouncing,new_clips2/2438.mp3,trash,clinking
2304,12 gauge shell dropping onto concrete with a lightweight dull clack and bouncing,new_clips2/2439.mp3,trash,gauge
2305,Empty 12 gauge shell dropping onto solid wood surface and rolling,new_clips2/2440.mp3,trash,gauge
2306,Tinkling impact of 38 Special bullet shells dropping onto concrete in a metallic shower,new_clips2/2441.mp3,trash,impact
2307,"Samurai sword slicing with a ringing tone, object falling with a thud onto a concrete surface",new_clips2/2442.mp3,trash,samurai
2308,"Samurai sword sliced object falls with a thud onto a concrete surface, bounces and rolls",new_clips2/2443.mp3,trash,samurai
2309,Single impact of 23 mm bullet shell dropping onto concrete with a bouncing metallic clunk,new_clips2/2444.mp3,trash,impact
2310,Empty 12 gauge shell dropping onto concrete surface bouncing and rolling,new_clips2/2445.mp3,trash,gauge
2311,Dropping a bag of water,new_clips2/2446.mp3,trash,bag
2312,Empty 12 gauge shell dropping onto rocks and rolling,new_clips2/2447.mp3,trash,gauge
2313,Sharp tinging impact of 7 mm bullet shell dropping onto concrete with a bouncing metallic clang,new_clips2/2448.mp3,trash,impact
2314,Gun bullet shell dropping onto a hollow wood surface and bouncing,new_clips2/2449.mp3,trash,bullet
2315,Light ringing metallic ding or ting of a colt 45 bullet shell dropping onto a concrete surface and bouncing,new_clips2/2450.mp3,trash,ding
2316,Tinkling impact of many 23 mm bullet shells falling onto concrete and bouncing,new_clips2/2451.mp3,trash,impact
2317,"Quiet ting of single 9 mm bullet shell dropping onto concrete, bouncing and settling",new_clips2/2452.mp3,trash,ting
2318,Single 12 gauge bullet shell dropping a short distance onto a concrete surface and bouncing,new_clips2/2453.mp3,trash,bullet
2319,Empty 12 gauge shell dropping onto rocks with short double bounce,new_clips2/2454.mp3,trash,gauge
2320,Repetitive clinking of metal bullet casing dropping onto concrete surface multiple times,new_clips2/2455.mp3,trash,clinking
2321,"Metal bullet casing dropping with a lightweight clang, bouncing and settling",new_clips2/2456.mp3,trash,bullet
2322,Light ringing metallic ding or ting of a colt 45 bullet shell dropping onto a concrete surface and bouncing,new_clips2/2457.mp3,trash,ding
2323,Sharp hard impact of 7 mm bullet casing shell dropping onto concrete with a bouncing metallic clang,new_clips2/2458.mp3,trash,impact
2324,Rifle bullet shell dropping onto metal with a sharp clang and single bounce,new_clips2/2459.mp3,trash,bullet
2325,Quiet clack of 12 gauge bullet shell dropping with a bounce onto rocks,new_clips2/2460.mp3,trash,clack
2326,Empty 12 gauge shell dropping onto rocks and then bouncing,new_clips2/2461.mp3,trash,gauge
2327,Empty 12 gauge shell dropping onto rocks with a metallic tinkle and then rolling,new_clips2/2462.mp3,trash,gauge
2328,"Empty 12 gauge shell dropping onto concrete with a lightweight metallic tinkle, bouncing and settling",new_clips2/2463.mp3,trash,gauge
2329,Impact of a handful of 7 mm bullet casing shells dropping onto concrete with a bouncing metallic clang ...,new_clips2/2464.mp3,trash,impact
2330,Clank and bounce of a bullet or slug being dropped into a metal pan,new_clips2/2465.mp3,trash,clank
2331,12 gauge bullet shell dropping onto a concrete floor then bouncing and settling,new_clips2/2466.mp3,trash,bullet
2332,Metal sword dropping onto a concrete floor with a resonating clang and bounce,new_clips2/2467.mp3,metal,metal
2333,Single metallic tink of rifle bullet shell dropping onto rocks,new_clips2/2468.mp3,trash,tink
2334,"Quiet impact of single 9 mm bullet shell dropping onto concrete, bouncing and settling",new_clips2/2469.mp3,trash,impact
2335,Single rifle bullet shell dropping onto hollow wood surface with a bounce,new_clips2/2470.mp3,trash,rifle
2336,Hard impact of 7 mm bullet casing shell dropping onto concrete with a series of bouncing dull metallic ...,new_clips2/2471.mp3,trash,impact
2337,Empty 12 gauge shell dropping onto metal with a lightweight clang and bouncing,new_clips2/2472.mp3,trash,gauge
2338,Empty 12 gauge shell dropping onto hollow metal with a low pitched clang and then rolling,new_clips2/2473.mp3,trash,gauge
2339,Empty 12 gauge shell dropping onto metal with a low pitched double bounce,new_clips2/2474.mp3,trash,gauge
2340,Tinkling impact of single 23 mm bullet shell falling onto concrete and bouncing,new_clips2/2475.mp3,trash,impact
2341,Metal sword dropping onto a concrete floor with a dull clang and bounce,new_clips2/2476.mp3,metal,metal
2342,Empty 12 gauge bullet shell dropping onto a hollow wood surface and settling,new_clips2/2477.mp3,trash,bullet
2343,Empty 12 gauge shell dropping onto rocks with a lightweight clank and triple bounce,new_clips2/2478.mp3,trash,gauge
2344,Machine gun bullet shell dropping onto metal with a lightweight clang and bouncing,new_clips2/2479.mp3,trash,machine
2345,Single rifle bullet shell dropping onto a wooden surface,new_clips2/2480.mp3,trash,rifle
2346,Empty 12 gauge shell dropping onto concrete with a lightweight tinkle and bouncing,new_clips2/2481.mp3,trash,gauge
2347,Popping impact of light bulb dropping onto a hard surface glass breaking and shards rolling and teetering.,new_clips2/2482.mp3,trash,impact
2348,Plastic impact on hard surface.,new_clips2/2483.mp3,trash,impact
2349,Impact of a thin wooden chair leg falling onto a concrete surface bouncing and settling.,new_clips2/2484.mp3,trash,impact
2350,Single dull thud of a small cardboard box dropping onto concrete surface.,new_clips2/2485.mp3,trash,thud
2351,Dropping rock salt on styrofoam,new_clips2/2486.mp3,trash,rock
2352,Cell or mobile phone handset dropped on a marble or tile floor with a bounce then settling,new_clips2/2487.mp3,trash,cell
2353,A thin plastic tray dropping onto cement. Light plastic rattle.,new_clips2/2488.mp3,plastic,plastic
2354,"Impact of plastic plate dropping onto a concrete surface, breaking and debris scattering.",new_clips2/2489.mp3,trash,impact
2355,"Impact of light sharp plastic debris dropping onto a concrete surface, and scattering.",new_clips2/2490.mp3,trash,impact
2356,Impact of small plastic plate dropping onto a concrete surface and breaking.,new_clips2/2491.mp3,trash,impact
2357,Impact of light hard small plastic debris dropping onto a concrete surface and scattering with a smash.,new_clips2/2492.mp3,trash,impact
2358,Light bulb dropping onto a concrete surface with glass shattering and scattering.,new_clips2/2493.mp3,trash,bulb
2359,Impact of hard object dropping into hay with rustle and settling.,new_clips2/2494.mp3,trash,impact
2360,Dropping rock salt on a metal shelf,new_clips2/2495.mp3,trash,rock
2361,Cinder block being set on top of another cinder block.,new_clips2/2496.mp3,trash,cinder
2362,Dull thud of a small cardboard box dropping onto concrete surface and settling.,new_clips2/2497.mp3,trash,thud
2363,Cinder block dropping on a cinder block.,new_clips2/2498.mp3,trash,cinder
2364,Plywood hitting cement with gravel or gritty surface.,new_clips2/2499.mp3,wood,plywood
2365,Impact of piece of large plastic debris dropping onto a hard surface.,new_clips2/2500.mp3,trash,impact
2366,Small knife drops and bounces on solid wood.,new_clips2/2501.mp3,trash,knife
2367,Impact of hard plastic debris dropping onto a concrete surface with a dull tinkling sound then scattering ...,new_clips2/2502.mp3,trash,impact
